company,loc_city,loc_state,loc_country,rocket,year,status_rocket,mission_success
40,109,18,17,62.0,1977.0,1,1
40,110,18,17,62.0,1977.0,1,1
40,88,18,17,62.0,1977.0,1,1
40,110,18,17,62.0,1977.0,1,1
40,118,2,10,62.0,1977.0,1,1
34,69,6,20,62.0,1977.0,1,1
17,64,6,20,62.0,1977.0,1,1
40,102,2,10,62.0,1977.0,1,0
40,109,18,17,62.0,1977.0,1,1
40,110,18,17,62.0,1977.0,1,1
40,110,18,17,62.0,1977.0,1,1
40,88,18,17,62.0,1977.0,1,1
40,102,2,10,62.0,1977.0,1,1
40,110,18,17,62.0,1977.0,1,1
40,89,18,17,62.0,1977.0,1,1
40,88,18,17,62.0,1977.0,1,1
40,110,18,17,62.0,1977.0,1,1
40,89,18,17,62.0,1977.0,1,1
40,110,18,17,62.0,1977.0,1,1
40,89,18,17,62.0,1977.0,1,1
40,88,18,17,62.0,1977.0,1,1
40,110,18,17,62.0,1977.0,1,1
40,102,2,10,62.0,1977.0,1,1
34,71,5,20,62.0,1977.0,1,1
40,104,18,17,62.0,1977.0,1,1
40,82,2,10,62.0,1977.0,1,1
17,67,5,20,62.0,1977.0,1,1
40,102,2,10,62.0,1977.0,1,1
40,90,18,17,62.0,1977.0,1,1
40,118,2,10,62.0,1977.0,1,1
40,83,9,17,62.0,1977.0,1,1
40,110,18,17,62.0,1977.0,1,1
40,109,18,17,62.0,1977.0,1,1
40,110,18,17,62.0,1977.0,1,1
40,102,2,10,62.0,1977.0,1,1
40,88,18,17,62.0,1977.0,1,1
17,63,6,20,62.0,1977.0,1,1
40,110,18,17,62.0,1977.0,1,1
40,89,18,17,62.0,1977.0,1,1
17,24,6,20,62.0,1977.0,1,1
40,118,2,10,62.0,1977.0,1,1
40,89,18,17,62.0,1977.0,1,1
40,102,2,10,62.0,1977.0,1,1
34,68,6,20,62.0,1977.0,1,1
40,109,18,17,62.0,1977.0,1,1
40,110,18,17,62.0,1977.0,1,1
40,83,9,17,62.0,,1,1
40,109,18,17,62.0,1977.0,1,1
40,102,2,10,62.0,1977.0,1,1
40,109,18,17,62.0,1977.0,1,1
40,110,18,17,62.0,1977.0,1,1
40,90,18,17,62.0,1977.0,1,1
40,109,18,17,62.0,1977.0,1,1
40,89,18,17,62.0,,1,1
40,89,18,17,62.0,1977.0,1,1
40,110,18,17,62.0,1977.0,1,1
40,109,18,17,62.0,1977.0,1,1
49,72,5,20,62.0,1977.0,1,1
40,109,18,17,62.0,1977.0,1,1
40,110,18,17,62.0,1977.0,1,1
40,110,18,17,62.0,1977.0,1,1
32,18,28,9,62.0,1977.0,1,1
40,102,2,10,62.0,1977.0,1,0
40,88,18,17,62.0,1977.0,1,1
22,49,31,9,62.0,1977.0,1,1
40,89,18,17,62.0,,1,1
40,110,18,17,62.0,1977.0,1,1
40,109,18,17,62.0,1977.0,1,1
40,82,2,10,62.0,1977.0,1,1
34,68,6,20,62.0,1977.0,1,1
40,89,18,17,62.0,1977.0,1,1
40,88,18,17,62.0,1977.0,1,1
40,102,2,10,62.0,1977.0,1,1
40,110,18,17,62.0,1977.0,1,1
40,102,2,10,62.0,1977.0,1,1
40,88,18,17,62.0,1976.0,1,1
40,110,18,17,62.0,1976.0,1,1
40,117,2,10,62.0,1976.0,1,1
34,71,5,20,62.0,1976.0,1,1
40,89,18,17,62.0,1976.0,1,1
40,102,2,10,62.0,1976.0,1,1
40,88,18,17,62.0,1976.0,1,1
40,88,18,17,62.0,1976.0,1,1
40,89,18,17,62.0,1976.0,1,1
40,110,18,17,62.0,1976.0,1,1
7,91,8,3,62.0,1976.0,1,1
40,110,18,17,62.0,1976.0,1,1
40,89,18,17,62.0,1976.0,1,1
40,82,2,10,62.0,1976.0,1,1
40,118,2,10,62.0,1976.0,1,1
40,102,2,10,62.0,,1,1
40,110,18,17,62.0,1976.0,1,1
40,102,2,10,62.0,1976.0,1,1
7,91,8,3,62.0,1976.0,1,0
40,110,18,17,62.0,1976.0,1,1
40,89,18,17,62.0,1976.0,1,1
40,110,18,17,62.0,1976.0,1,1
40,110,18,17,62.0,1976.0,1,1
40,117,2,10,62.0,1976.0,1,1
40,117,2,10,62.0,1976.0,1,1
40,109,18,17,62.0,1976.0,1,1
40,82,2,10,62.0,1976.0,1,1
40,102,2,10,62.0,1976.0,1,1
40,110,18,17,62.0,1976.0,1,0
40,89,18,17,62.0,1976.0,1,1
40,109,18,17,62.0,1976.0,1,1
40,102,2,10,62.0,1976.0,1,1
40,109,18,17,62.0,1976.0,1,1
49,72,5,20,62.0,1976.0,1,1
40,82,2,10,62.0,1976.0,1,1
40,110,18,17,62.0,1976.0,1,1
40,109,18,17,62.0,1976.0,1,0
7,91,8,3,62.0,1976.0,1,1
40,102,2,10,62.0,1976.0,1,1
40,110,18,17,62.0,1976.0,1,1
40,90,18,17,62.0,1976.0,1,1
40,90,18,17,62.0,1976.0,1,1
40,109,18,17,62.0,1976.0,1,1
34,72,5,20,62.0,,1,1
40,110,18,17,62.0,1976.0,1,1
40,88,18,17,62.0,1976.0,1,1
40,89,18,17,62.0,1976.0,1,1
40,88,18,17,62.0,1976.0,1,1
40,82,2,10,62.0,1976.0,1,1
17,64,6,20,62.0,1976.0,1,1
40,109,18,17,62.0,1976.0,1,1
40,117,2,10,62.0,1976.0,1,1
40,88,18,17,62.0,1976.0,1,1
40,88,18,17,62.0,1976.0,1,1
40,110,18,17,62.0,1976.0,1,1
40,88,18,17,62.0,1976.0,1,1
34,71,5,20,62.0,1976.0,1,1
40,82,2,10,62.0,1976.0,1,1
40,117,2,10,62.0,1976.0,1,1
40,110,18,17,62.0,1976.0,1,0
40,89,18,17,62.0,1976.0,1,1
40,102,2,10,62.0,1976.0,1,1
34,68,6,20,62.0,1976.0,1,1
40,109,18,17,62.0,1976.0,1,1
40,88,18,17,62.0,,1,1
40,109,18,17,62.0,1976.0,1,1
40,89,18,17,62.0,1976.0,1,1
40,102,2,10,62.0,1976.0,1,1
40,89,18,17,62.0,1976.0,1,1
34,72,5,20,62.0,,1,1
40,109,18,17,62.0,1976.0,1,1
40,109,18,17,62.0,1976.0,1,1
40,102,2,10,62.0,1976.0,1,1
40,90,18,17,62.0,1976.0,1,1
40,109,18,17,62.0,1976.0,1,1
17,63,6,20,62.0,1976.0,1,1
40,107,18,17,62.0,1976.0,1,1
40,88,18,17,62.0,1976.0,1,1
40,102,2,10,62.0,1976.0,1,1
17,67,5,20,62.0,1976.0,1,1
40,88,18,17,62.0,1976.0,1,1
40,109,18,17,62.0,1976.0,1,1
40,109,18,17,62.0,1976.0,1,1
40,107,18,17,62.0,1976.0,1,1
40,88,18,17,62.0,1976.0,1,1
40,107,18,17,62.0,1976.0,1,1
40,109,18,17,62.0,1976.0,1,1
49,72,5,20,62.0,1976.0,1,1
40,82,2,10,62.0,1976.0,1,1
40,102,2,10,62.0,1976.0,1,1
40,107,18,17,62.0,1976.0,1,1
34,68,6,20,62.0,1976.0,1,1
40,118,2,10,62.0,1976.0,1,1
40,88,18,17,62.0,1976.0,1,1
40,107,18,17,62.0,1976.0,1,1
40,102,2,10,62.0,1976.0,1,1
32,18,28,9,62.0,1976.0,1,1
40,109,18,17,62.0,1976.0,1,1
40,118,2,10,62.0,1976.0,1,1
40,89,18,17,62.0,1976.0,1,1
40,102,2,10,62.0,1976.0,1,1
40,90,18,17,62.0,1976.0,1,1
22,49,31,9,62.0,1976.0,1,0
40,88,18,17,62.0,1976.0,1,1
17,64,6,20,62.0,1976.0,1,1
40,102,2,10,62.0,1976.0,1,1
40,88,18,17,62.0,1976.0,1,1
40,88,18,17,62.0,1976.0,1,1
40,82,2,10,62.0,1976.0,1,1
40,88,18,17,62.0,1976.0,1,1
34,69,6,20,62.0,1976.0,1,1
40,109,18,17,62.0,1976.0,1,1
40,88,18,17,62.0,1976.0,1,1
40,109,18,17,62.0,1975.0,1,1
40,107,18,17,62.0,1975.0,1,1
40,102,2,10,62.0,,1,1
40,88,18,17,62.0,1975.0,1,0
40,109,18,17,62.0,1975.0,1,1
40,102,2,10,62.0,1975.0,1,1
7,91,8,3,62.0,1975.0,1,1
34,68,6,20,62.0,1975.0,1,1
40,117,2,10,62.0,1975.0,1,1
40,88,18,17,62.0,1975.0,1,1
34,71,5,20,62.0,1975.0,1,1
40,109,18,17,62.0,1975.0,1,1
40,88,18,17,62.0,1975.0,1,1
40,109,18,17,62.0,1975.0,1,1
40,88,18,17,62.0,1975.0,1,1
40,102,2,10,62.0,1975.0,1,1
40,82,2,10,62.0,1975.0,1,1
7,91,8,3,62.0,1975.0,1,1
40,88,18,17,62.0,1975.0,1,1
40,109,18,17,62.0,1975.0,1,1
40,109,18,17,62.0,1975.0,1,1
40,118,2,10,62.0,1975.0,1,1
40,107,18,17,62.0,1975.0,1,1
49,72,5,20,62.0,1975.0,1,1
40,102,2,10,62.0,1975.0,1,1
40,88,18,17,62.0,1975.0,1,1
40,82,2,10,62.0,1975.0,1,1
10,8,7,4,62.0,1975.0,1,1
17,64,6,20,62.0,1975.0,1,1
40,109,18,17,62.0,1975.0,1,1
40,88,18,17,62.0,1975.0,1,1
40,107,18,17,62.0,1975.0,1,1
40,107,18,17,62.0,1975.0,1,1
40,88,18,17,62.0,1975.0,1,1
40,102,2,10,62.0,1975.0,1,1
40,109,18,17,62.0,1975.0,1,1
34,69,6,20,62.0,1975.0,1,1
32,18,28,9,62.0,1975.0,1,1
40,107,18,17,62.0,1975.0,1,1
40,109,18,17,62.0,1975.0,1,1
40,107,18,17,62.0,1975.0,1,1
40,107,18,17,62.0,1975.0,1,1
40,107,18,17,62.0,1975.0,1,1
34,69,6,20,62.0,1975.0,1,1
40,88,18,17,62.0,1975.0,1,1
40,102,2,10,62.0,1975.0,1,1
40,109,18,17,62.0,1975.0,1,1
7,91,8,3,62.0,1975.0,1,1
40,88,18,17,62.0,1975.0,1,1
40,109,18,17,62.0,1975.0,1,1
40,90,18,17,62.0,1975.0,1,1
35,36,6,20,62.0,1975.0,1,1
40,82,2,10,62.0,1975.0,1,1
40,107,18,17,62.0,1975.0,1,1
40,107,18,17,62.0,1975.0,1,1
40,88,18,17,62.0,1975.0,1,1
40,107,18,17,62.0,1975.0,1,1
40,107,18,17,62.0,1975.0,1,1
40,109,18,17,62.0,1975.0,1,1
40,90,18,17,62.0,1975.0,1,1
40,107,18,17,62.0,1975.0,1,1
17,24,6,20,62.0,1975.0,1,1
40,109,18,17,62.0,1975.0,1,1
34,71,5,20,62.0,1975.0,1,1
40,107,18,17,62.0,1975.0,1,1
40,109,18,17,62.0,1975.0,1,1
40,83,9,17,62.0,1975.0,1,0
40,109,18,17,62.0,1975.0,1,1
40,102,2,10,62.0,1975.0,1,1
40,88,18,17,62.0,1975.0,1,1
40,109,18,17,62.0,1975.0,1,1
40,82,2,10,62.0,1975.0,1,1
17,63,6,20,62.0,1975.0,1,1
40,102,2,10,62.0,1975.0,1,1
34,68,6,20,62.0,1975.0,1,0
10,8,7,4,62.0,1975.0,1,1
2,79,20,11,62.0,1975.0,1,1
40,107,18,17,62.0,1975.0,1,1
40,109,18,17,62.0,1975.0,1,1
40,88,18,17,62.0,1975.0,1,1
40,89,18,17,62.0,1975.0,1,1
49,72,5,20,62.0,1975.0,1,1
40,107,18,17,62.0,1975.0,1,1
40,102,2,10,62.0,1975.0,1,1
40,107,18,17,62.0,1975.0,1,1
17,67,5,20,62.0,1975.0,1,0
40,88,18,17,62.0,1975.0,1,1
40,90,18,17,62.0,1975.0,1,1
40,118,2,10,62.0,1975.0,1,1
40,82,2,10,62.0,1975.0,1,0
40,118,2,10,62.0,1975.0,1,1
40,107,18,17,62.0,1975.0,1,1
40,88,18,17,62.0,1975.0,1,1
40,102,2,10,62.0,1975.0,1,1
40,107,18,17,62.0,1975.0,1,1
40,109,18,17,62.0,1975.0,1,1
40,102,2,10,62.0,1975.0,1,1
34,72,5,20,62.0,1975.0,1,1
40,89,18,17,62.0,1975.0,1,1
40,102,2,10,62.0,1975.0,1,1
22,49,31,9,62.0,1975.0,1,1
17,63,6,20,62.0,1975.0,1,0
40,107,18,17,62.0,1975.0,1,1
40,88,18,17,62.0,1975.0,1,1
10,8,7,4,62.0,1975.0,1,1
40,107,18,17,62.0,1975.0,1,1
40,88,18,17,62.0,1975.0,1,1
40,107,18,17,62.0,1975.0,1,1
40,90,18,17,62.0,1975.0,1,1
40,107,18,17,62.0,1975.0,1,1
40,90,18,17,62.0,1975.0,1,1
40,102,2,10,62.0,1975.0,1,1
40,82,2,10,62.0,1975.0,1,1
40,102,2,10,62.0,1974.0,1,1
40,88,18,17,62.0,1974.0,1,1
40,118,2,10,62.0,1974.0,1,1
40,107,18,17,62.0,1974.0,1,1
40,88,18,17,62.0,1974.0,1,1
40,110,18,17,62.0,1974.0,1,1
40,109,18,17,62.0,1974.0,1,0
34,69,6,20,62.0,1974.0,1,1
40,82,2,10,62.0,1974.0,1,1
40,110,18,17,62.0,1974.0,1,1
17,64,6,20,62.0,1974.0,1,1
40,107,18,17,62.0,1974.0,1,1
40,90,18,17,62.0,1974.0,1,1
40,110,18,17,62.0,1974.0,1,1
7,91,8,3,62.0,1974.0,1,0
40,107,18,17,62.0,1974.0,1,1
40,110,18,17,62.0,1974.0,1,1
40,89,18,17,62.0,1974.0,1,1
34,71,5,20,62.0,1974.0,1,1
40,110,18,17,62.0,1974.0,1,1
40,102,2,10,62.0,1974.0,1,1
40,107,18,17,62.0,1974.0,1,1
40,109,18,17,62.0,1974.0,1,1
40,89,18,17,62.0,1974.0,1,1
40,107,18,17,62.0,1974.0,1,1
2,79,20,11,62.0,1974.0,1,1
40,89,18,17,62.0,1974.0,1,1
40,90,18,17,62.0,1974.0,1,1
40,102,2,10,62.0,1974.0,1,1
40,89,18,17,62.0,1974.0,1,1
40,89,18,17,62.0,1974.0,1,1
40,107,18,17,62.0,1974.0,1,0
40,89,18,17,62.0,1974.0,1,1
40,102,2,10,62.0,1974.0,1,1
40,82,2,10,62.0,1974.0,1,1
40,110,18,17,62.0,1974.0,1,1
49,72,5,20,62.0,1974.0,1,1
40,82,2,10,62.0,,1,1
40,110,18,17,62.0,1974.0,1,1
40,82,2,10,62.0,1974.0,1,1
40,110,18,17,62.0,1974.0,1,1
40,90,18,17,62.0,1974.0,1,1
40,102,2,10,62.0,1974.0,1,1
40,110,18,17,62.0,1974.0,1,1
17,67,5,20,62.0,1974.0,1,1
7,91,8,3,62.0,1974.0,1,0
40,110,18,17,62.0,1974.0,1,1
40,90,18,17,62.0,1974.0,1,0
40,116,9,17,62.0,1974.0,1,1
40,110,18,17,62.0,1974.0,1,1
40,82,2,10,62.0,1974.0,1,1
40,107,18,17,62.0,1974.0,1,1
40,110,18,17,62.0,1974.0,1,1
40,88,18,17,62.0,1974.0,1,1
40,90,18,17,62.0,1974.0,1,1
40,89,18,17,62.0,1974.0,1,1
40,89,18,17,62.0,1974.0,1,1
40,110,18,17,62.0,1974.0,1,1
49,72,5,20,62.0,1974.0,1,1
40,102,2,10,62.0,1974.0,1,1
34,68,6,20,62.0,1974.0,1,1
40,110,18,17,62.0,1974.0,1,1
40,115,2,10,62.0,1974.0,1,1
40,82,2,10,62.0,1974.0,1,1
40,109,18,17,62.0,1974.0,1,0
40,89,18,17,62.0,1974.0,1,1
40,88,18,17,62.0,1974.0,1,1
40,117,2,10,62.0,1974.0,1,1
40,110,18,17,62.0,1974.0,1,1
40,102,2,10,62.0,1974.0,1,1
40,117,2,10,62.0,1974.0,1,1
40,89,18,17,62.0,1974.0,1,1
40,110,18,17,62.0,1974.0,1,1
40,107,18,17,62.0,1974.0,1,1
40,110,18,17,62.0,1974.0,1,1
40,110,18,17,62.0,1974.0,1,1
40,102,2,10,62.0,1974.0,1,0
40,110,18,17,62.0,1974.0,1,1
34,71,5,20,62.0,1974.0,1,1
40,107,18,17,62.0,1974.0,1,1
40,102,2,10,62.0,1974.0,1,1
40,114,2,10,62.0,1974.0,1,1
40,89,18,17,62.0,1974.0,1,1
40,102,2,10,62.0,1974.0,1,1
40,110,18,17,62.0,1974.0,1,1
40,90,18,17,62.0,1974.0,1,1
40,110,18,17,62.0,1974.0,1,1
40,90,18,17,62.0,1974.0,1,1
2,79,20,11,62.0,1974.0,1,1
49,72,5,20,62.0,1974.0,1,1
40,102,2,10,62.0,1974.0,1,1
34,69,6,20,62.0,1974.0,1,0
40,89,18,17,62.0,1974.0,1,1
22,49,31,9,62.0,1974.0,1,1
40,110,18,17,62.0,1974.0,1,1
40,82,2,10,62.0,1974.0,1,1
40,110,18,17,62.0,1974.0,1,1
40,89,18,17,62.0,1974.0,1,1
40,89,18,17,62.0,1973.0,1,1
40,117,2,10,62.0,1973.0,1,1
40,88,18,17,62.0,,1,1
40,107,18,17,62.0,1973.0,1,1
40,110,18,17,62.0,1973.0,1,1
40,89,18,17,62.0,1973.0,1,1
40,82,2,10,62.0,1973.0,1,1
40,107,18,17,62.0,1973.0,1,1
34,68,6,20,62.0,1973.0,1,1
40,90,18,17,62.0,1973.0,1,1
40,89,18,17,62.0,1973.0,1,1
40,107,18,17,62.0,1973.0,1,1
40,110,18,17,62.0,1973.0,1,1
40,90,18,17,62.0,1973.0,1,1
40,89,18,17,62.0,1973.0,1,1
40,82,2,10,62.0,1973.0,1,1
40,90,18,17,62.0,1973.0,1,1
35,36,6,20,62.0,1973.0,1,1
40,82,2,10,62.0,1973.0,1,1
34,71,5,20,62.0,1973.0,1,1
40,110,18,17,62.0,1973.0,1,1
17,64,6,20,62.0,1973.0,1,1
40,107,18,17,62.0,1973.0,1,1
40,109,18,17,62.0,1973.0,1,1
40,89,18,17,62.0,1973.0,1,1
40,110,18,17,62.0,1973.0,1,1
40,107,18,17,62.0,1973.0,1,1
40,110,18,17,62.0,1973.0,1,1
40,107,18,17,62.0,1973.0,1,1
40,90,18,17,62.0,1973.0,1,1
40,110,18,17,62.0,1973.0,1,1
40,82,2,10,62.0,1973.0,1,1
40,107,18,17,62.0,1973.0,1,1
40,107,18,17,62.0,1973.0,1,1
40,107,18,17,62.0,1973.0,1,1
40,89,18,17,62.0,1973.0,1,1
49,72,5,20,62.0,1973.0,1,1
40,82,2,10,62.0,1973.0,1,1
40,109,18,17,62.0,1973.0,1,1
7,91,8,3,62.0,1973.0,1,0
40,89,18,17,62.0,1973.0,1,1
40,89,18,17,62.0,1973.0,1,1
40,107,18,17,62.0,1973.0,1,1
40,82,2,10,62.0,1973.0,1,1
40,107,18,17,62.0,1973.0,1,1
40,89,18,17,62.0,1973.0,1,1
40,82,2,10,62.0,1973.0,1,1
17,63,6,20,62.0,1973.0,1,1
40,90,18,17,62.0,1973.0,1,1
34,72,5,20,62.0,1973.0,1,1
40,107,18,17,62.0,1973.0,1,1
40,110,18,17,62.0,1973.0,1,1
35,36,6,20,62.0,1973.0,1,1
40,110,18,17,62.0,1973.0,1,1
34,71,5,20,62.0,1973.0,1,1
40,107,18,17,62.0,1973.0,1,1
40,109,18,17,62.0,1973.0,1,0
40,107,18,17,62.0,1973.0,1,1
40,89,18,17,62.0,,1,0
49,72,5,20,62.0,,1,0
40,110,18,17,62.0,1973.0,1,1
40,88,18,17,62.0,1973.0,1,1
40,82,2,10,62.0,1973.0,1,1
34,68,6,20,62.0,1973.0,1,1
40,82,2,10,62.0,1973.0,1,1
40,88,18,17,62.0,1973.0,1,1
40,110,18,17,62.0,1973.0,1,1
40,90,18,17,62.0,1973.0,1,1
40,107,18,17,62.0,1973.0,1,1
40,110,18,17,62.0,1973.0,1,1
35,36,6,20,62.0,1973.0,1,1
40,88,18,17,62.0,1973.0,1,0
40,116,9,17,62.0,1973.0,1,1
40,110,18,17,62.0,1973.0,1,1
10,8,7,4,62.0,1973.0,1,0
40,109,18,17,62.0,1973.0,1,1
40,90,18,17,62.0,1973.0,1,1
49,72,5,20,62.0,1973.0,1,1
35,35,6,20,1160.0,1973.0,1,1
40,107,18,17,62.0,1973.0,1,1
40,110,18,17,62.0,1973.0,1,1
40,117,2,10,62.0,1973.0,1,0
40,116,9,17,62.0,1973.0,1,1
40,110,18,17,62.0,1973.0,1,1
40,90,18,17,62.0,1973.0,1,1
17,64,6,20,62.0,1973.0,1,1
40,107,18,17,62.0,1973.0,1,1
40,114,2,10,62.0,1973.0,1,1
40,110,18,17,62.0,1973.0,1,1
40,107,18,17,62.0,1973.0,1,1
34,71,5,20,62.0,1973.0,1,1
17,24,6,20,62.0,1973.0,1,1
40,102,2,10,62.0,1973.0,1,1
40,107,18,17,62.0,1973.0,1,1
40,88,18,17,62.0,1973.0,1,1
40,102,2,10,62.0,,1,1
40,110,18,17,62.0,1973.0,1,1
40,82,2,10,62.0,1973.0,1,1
40,102,2,10,62.0,1973.0,1,1
40,83,9,17,62.0,1973.0,1,1
40,90,18,17,62.0,1973.0,1,1
40,88,18,17,62.0,1973.0,1,1
40,102,2,10,62.0,1973.0,1,1
40,110,18,17,62.0,1972.0,1,0
40,107,18,17,62.0,1972.0,1,1
40,89,18,17,62.0,1972.0,1,1
49,72,5,20,62.0,1972.0,1,1
40,89,18,17,62.0,1972.0,1,1
17,24,6,20,62.0,1972.0,1,1
35,35,6,20,1160.0,1972.0,1,1
40,110,18,17,62.0,1972.0,1,1
40,107,18,17,62.0,1972.0,1,1
40,82,2,10,62.0,1972.0,1,1
40,116,9,17,62.0,1972.0,1,1
40,102,2,10,62.0,1972.0,1,1
40,85,2,10,62.0,1972.0,1,0
2,79,20,11,62.0,1972.0,1,1
40,88,18,17,62.0,1972.0,1,1
40,89,18,17,62.0,1972.0,1,1
40,110,18,17,62.0,1972.0,1,1
40,110,18,17,62.0,1972.0,1,1
40,90,18,17,62.0,1972.0,1,1
40,110,18,17,62.0,1972.0,1,1
40,88,18,17,62.0,1972.0,1,0
40,107,18,17,62.0,1972.0,1,1
40,90,18,17,62.0,1972.0,1,1
34,71,5,20,62.0,1972.0,1,1
40,90,18,17,62.0,1972.0,1,1
40,107,18,17,62.0,1972.0,1,1
17,38,5,20,62.0,1972.0,1,1
40,107,18,17,62.0,1972.0,1,1
40,89,18,17,62.0,1972.0,1,1
40,107,18,17,62.0,1972.0,1,1
40,102,2,10,62.0,1972.0,1,1
40,110,18,17,62.0,1972.0,1,1
40,110,18,17,62.0,1972.0,1,0
49,72,5,20,62.0,1972.0,1,1
40,102,2,10,62.0,1972.0,1,1
40,116,9,17,62.0,1972.0,1,1
40,117,2,10,62.0,1972.0,1,1
17,64,6,20,62.0,1972.0,1,1
22,49,31,9,62.0,1972.0,1,1
40,110,18,17,62.0,1972.0,1,1
40,89,18,17,62.0,1972.0,1,1
7,91,8,3,62.0,1972.0,1,1
40,102,2,10,62.0,1972.0,1,1
40,114,2,10,62.0,1972.0,1,0
40,89,18,17,62.0,1972.0,1,1
40,109,18,17,62.0,1972.0,1,1
40,110,18,17,62.0,1972.0,1,0
40,116,9,17,62.0,1972.0,1,1
40,89,18,17,62.0,1972.0,1,1
34,71,5,20,62.0,1972.0,1,1
40,102,2,10,62.0,1972.0,1,1
40,90,18,17,62.0,1972.0,1,1
40,82,2,10,62.0,1972.0,1,1
40,107,18,17,62.0,1972.0,1,1
40,90,18,17,62.0,1972.0,1,1
40,102,2,10,62.0,,1,1
40,109,18,17,62.0,1972.0,1,1
40,89,18,17,62.0,1972.0,1,1
40,102,2,10,62.0,1972.0,1,1
17,64,6,20,62.0,1972.0,1,1
40,102,2,10,62.0,1972.0,1,1
40,102,2,10,62.0,1972.0,1,1
49,72,5,20,62.0,1972.0,1,0
40,110,18,17,62.0,1972.0,1,1
40,109,18,17,62.0,1972.0,1,1
40,88,18,17,62.0,1972.0,1,1
40,110,18,17,62.0,1972.0,1,1
40,90,18,17,62.0,1972.0,1,0
40,90,18,17,62.0,1972.0,1,1
35,35,6,20,1160.0,1972.0,1,1
40,109,18,17,62.0,1972.0,1,1
40,102,2,10,62.0,,1,1
40,90,18,17,62.0,1972.0,1,1
40,102,2,10,62.0,,1,1
40,109,18,17,62.0,1972.0,1,1
40,110,18,17,62.0,1972.0,1,1
40,107,18,17,62.0,1972.0,1,1
40,102,2,10,62.0,1972.0,1,0
40,107,18,17,62.0,1972.0,1,1
40,102,2,10,62.0,1972.0,1,1
40,90,18,17,62.0,1972.0,1,1
40,89,18,17,62.0,1972.0,1,1
40,89,18,17,62.0,1972.0,1,1
49,72,5,20,62.0,1972.0,1,1
40,109,18,17,62.0,1972.0,1,1
40,107,18,17,62.0,1972.0,1,1
17,63,6,20,62.0,1972.0,1,1
40,110,18,17,62.0,1972.0,1,1
34,68,6,20,62.0,1972.0,1,1
40,89,18,17,62.0,1972.0,1,1
34,72,5,20,62.0,1972.0,1,0
40,102,2,10,62.0,1972.0,1,1
40,115,2,10,62.0,1972.0,1,1
40,116,9,17,62.0,1972.0,1,1
40,102,2,10,62.0,1972.0,1,1
40,90,18,17,62.0,1972.0,1,1
17,64,6,20,62.0,1972.0,1,1
34,71,5,20,62.0,1972.0,1,1
40,102,2,10,62.0,1972.0,1,1
40,110,18,17,62.0,1971.0,1,1
40,88,18,17,62.0,,1,1
40,107,18,17,62.0,1971.0,1,0
40,117,2,10,62.0,1971.0,1,1
17,63,6,20,62.0,1971.0,1,1
40,110,18,17,62.0,1971.0,1,1
40,89,18,17,62.0,1971.0,1,1
40,90,18,17,62.0,1971.0,1,1
40,102,2,10,62.0,1971.0,1,1
40,89,18,17,62.0,1971.0,1,1
40,109,18,17,62.0,1971.0,1,1
40,102,2,10,62.0,1971.0,1,1
10,8,7,4,62.0,1971.0,1,0
17,24,6,20,62.0,1971.0,1,0
40,118,2,10,62.0,1971.0,1,1
40,110,18,17,62.0,1971.0,1,0
40,88,18,17,62.0,,1,1
40,116,9,17,62.0,1971.0,1,1
40,89,18,17,62.0,1971.0,1,1
40,88,18,17,62.0,1971.0,1,1
40,90,18,17,62.0,1971.0,1,1
40,110,18,17,62.0,1971.0,1,1
40,89,18,17,62.0,1971.0,1,1
40,109,18,17,62.0,1971.0,1,0
40,90,18,17,62.0,1971.0,1,1
2,79,20,11,62.0,1971.0,1,1
9,5,7,4,62.0,1971.0,1,0
34,68,6,20,62.0,1971.0,1,1
40,107,18,17,62.0,1971.0,1,1
39,17,19,0,62.0,1971.0,1,1
49,72,5,20,62.0,1971.0,1,1
40,90,18,17,62.0,1971.0,1,1
40,102,2,10,62.0,1971.0,1,1
40,89,18,17,62.0,1971.0,1,1
40,109,18,17,62.0,1971.0,1,1
40,109,18,17,62.0,1971.0,1,1
40,115,2,10,62.0,1971.0,1,1
40,102,2,10,62.0,1971.0,1,1
22,49,31,9,62.0,1971.0,1,1
40,90,18,17,62.0,1971.0,1,1
40,109,18,17,62.0,1971.0,1,1
40,107,18,17,62.0,1971.0,1,1
40,89,18,17,62.0,1971.0,1,1
40,89,18,17,62.0,1971.0,1,1
40,115,2,10,62.0,1971.0,1,1
40,90,18,17,62.0,1971.0,1,1
40,102,2,10,62.0,1971.0,1,0
49,72,5,20,62.0,1971.0,1,1
40,94,2,10,62.0,1971.0,1,1
17,39,5,20,62.0,1971.0,1,1
40,102,2,10,62.0,1971.0,1,1
40,90,18,17,62.0,1971.0,1,0
40,102,2,10,62.0,1971.0,1,1
40,110,18,17,62.0,1971.0,1,1
40,110,18,17,62.0,1971.0,1,1
35,35,6,20,1160.0,1971.0,1,1
40,109,18,17,62.0,1971.0,1,1
40,89,18,17,62.0,1971.0,1,0
40,102,2,10,62.0,1971.0,1,1
40,110,18,17,62.0,1971.0,1,1
40,85,2,10,62.0,1971.0,1,0
40,110,18,17,62.0,1971.0,1,0
40,102,2,10,62.0,1971.0,1,1
34,71,5,20,62.0,1971.0,1,1
40,102,2,10,62.0,1971.0,1,1
40,110,18,17,62.0,1971.0,1,1
40,82,2,10,62.0,1971.0,1,1
